,school_name,city,lat,lon,altitude
369,Earl E. Edmondson Elementary School,Norwalk,33.893285,-118.07715337768448,0.0
370,John H. Glenn High School,Norwalk,33.907775650000005,-118.05314261565144,0.0
371,Thomas B. Moffitt Elementary School,Norwalk,33.90829875,-118.06548625452604,0.0
372,Nettie L. Waite Middle School,Norwalk,33.899946150000005,-118.07201998109836,0.0
373,New Harvest Christian,Norwalk,33.9167743,-118.090893,0.0
375,Joyland Pre School,Norwalk,33.91628190837762,-118.08160505290319,0.0
376,Three In One Christian Academy,Norwalk,33.892937,-118.094434,0.0
377,Pioneer Baptist Elementary School,Norwalk,33.924967602655364,-118.08162171339693,0.0
378,Cerritos College Child Development Center,Norwalk,33.8831622,-118.0973395187587,0.0
379,Sunny Day Pre-School,Norwalk,33.90203233333334,-118.08792766666667,0.0
380,Tlc Christian Learning Center,Norwalk,33.90942,-118.087517,0.0
381,Trinity Lutheran Pre-School,Norwalk,33.9267300018328,-118.09907204001048,0.0
382,Bit Of Heaven Day Care,Norwalk,33.90817972501476,-118.07305294068416,0.0
383,St Linus Pre-Kindergarten,Norwalk,33.904845333333334,-118.05540033333334,0.0
384,Kiddie Kampus Pre-School,Norwalk,33.89342462520387,-118.1001019154061,0.0
385,Ramona Head Start/State Preschool,Norwalk,33.89845493443725,-118.05088562177727,0.0
386,Cesar Chavez Elementary School,Norwalk,33.903440599999996,-118.07506653030214,0.0
387,Glazier Aft School Program,Norwalk,33.89088019387755,-118.08227723469388,0.0
388,New Harvest Christian School,Norwalk,,,
389,Pacific Ohana Acdemy,Norwalk,33.91085034693878,-118.07624506122448,0.0
390,St. John Of God Elementary School,Norwalk,33.906022255102044,-118.08246243877551,0.0
391,St. Linus Elementary School,Norwalk,33.904845333333334,-118.05540033333334,0.0
392,Nazarene Christian School,Norwalk,33.8940239,-118.09905077117614,0.0
393,Trinity Christian School,Norwalk,33.92782006666667,-118.09907676666666,0.0
394,Norwalk Christian School,Norwalk,33.93068556949905,-118.08162833611175,0.0
395,Trouble Free Educational School,Norwalk,33.888874816326535,-118.08225769387755,0.0
396,Norwalk Christian Academy,Norwalk,33.90990545454546,-118.0979589090909,0.0
397,Grace Christian Schools,Norwalk,33.915314005484824,-118.08387651379033,0.0
398,Pioneer Baptist School,Norwalk,33.924967602655364,-118.08162171339693,0.0
399,Rio San Gabriel Elementary School,Downey,33.93884497770698,-118.11205372089123,0.0
400,Unsworth Elementary School,Downey,33.955794,-118.106539,0.0
401,Williams Elementary School,Downey,33.94486309436093,-118.1487251528242,0.0
402,Griffiths Middle School,Downey,33.959377149999995,-118.13062931826737,0.0
403,Old River Elementary School,Downey,33.938802189063914,-118.1550998739574,0.0
404,Price Elementary School,Downey,33.96052625,-118.12880987557537,0.0
405,Alameda Elementary School,Downey,33.92535114710575,-118.1361568321016,0.0
406,West Middle School,Downey,33.93886266172369,-118.15505955885088,0.0
407,Downey High School,Downey,33.93868354103946,-118.12913720043008,0.0
408,Doty Middle School,Downey,33.941835,-118.112126,0.0
409,Lewis Elementary School,Downey,33.91012493939394,-118.1252637979798,0.0
410,Rio Hondo Elementary School,Downey,33.951109836734695,-118.13933097959183,0.0
411,Sussman Middle School,Downey,33.9225758,-118.1386196,0.0
412,Warren High School,Downey,33.934878607296305,-118.14065299141814,0.0
413,Gallatin Elementary School,Downey,33.95510730946324,-118.11727620038802,0.0
414,Imperial Elementary School,Downey,33.92395416326531,-118.14705716326532,0.0
415,Ward Elementary School,Downey,33.914783346938776,-118.14165830612245,0.0
416,Gauldin Elementary School,Downey,33.92080515,-118.11973185,0.0
417,Creative Beginnings,Downey,33.94396963265306,-118.1355977755102,0.0
418,Los Angeles County Special Education School,Downey,33.91459895918368,-118.12955842857143,0.0
419,Ready Set Grow,Downey,,,
421,Los Angeles County Rop School,Downey,33.91459895918368,-118.12955842857143,0.0
422,"Around The World Children Center, Inc.",Downey,33.94288769648254,-118.1197655631804,0.0
423,Rancho Los Amigos Children's Center,Downey,33.92419927735986,-118.15933348916913,0.0
424,Creative Beginnings School,Downey,33.94506691836735,-118.13610904081632,0.0
425,Immaculate Heart Academy,Downey,33.946933565042826,-118.12174120984295,0.0
426,Sundance Academy,Downey,33.940269,-118.157071,0.0
427,Carpenter Elementary School,Downey,33.90984351447698,-118.13247899780299,0.0
428,Columbus (Christopher) High,Downey,33.91996996614607,-118.11657,0.0
429,Downey United Methodist Nursery School,Downey,33.94373,-118.130495,0.0
430,Kirkwood Christan School,Downey,33.941820390321794,-118.1267532075154,0.0
431,Downey Family YMCA Pre-School,Downey,33.936816,-118.135311,0.0
432,Christ Lutheran Child Care Center,Downey,33.956503687499996,-118.135683125,0.0
433,Maria Montessori House of Children School,Downey,,,
434,Children's Station Day Care,Downey,,,
435,Children's Academy Of Success,Downey,33.944124099999996,-118.132902213851,0.0
436,Creative Beginnings Elementary,Downey,33.94396963265306,-118.1355977755102,0.0
437,Our Lady of Perpetual Help,Downey,,,
438,Phoenix Academy Residential Education Center,Downey,33.91459895918368,-118.12955842857143,0.0
439,Sunlite Pre-School,Downey,,,
440,Clark Center Head Start,Downey,33.914544,-118.1328418,0.0
441,Desert Reign Pre-School,Downey,33.93042195234479,-118.12788187402992,0.0
442,Children's Academy-Success,Downey,33.944124099999996,-118.132902213851,0.0
443,Downey Christian Elc,Downey,33.95173551515151,-118.13147312121212,0.0
444,Creative Beginnings Pre-School,Downey,33.94506691836735,-118.13610904081632,0.0
445,Woodruff Academy,Downey,33.91996996614607,-118.11657,0.0
446,Downey Christian School,Downey,33.95180954199031,-118.12634371707645,0.0
447,Kirkwood Christian Schools,Downey,33.93128745403135,-118.11343220748037,0.0
448,Rancho Los Amigos Childrens Center,Downey,33.92419927735986,-118.15933348916913,0.0
449,St Pius X - St. Matthias High School,Downey,33.9102829,-118.142041,0.0
450,St. Raymond Elementary School,Downey,33.92773451020408,-118.1490730612245,0.0
451,Our Lady Of Perpetual Help Elementary School,Downey,33.94818278547062,-118.12818173080144,0.0
452,St. Pius X - St. Matthias Academy,Downey,,,
453,St. Mark's Elementary School,Downey,33.94977578124727,-118.1267964683689,0.0
454,Montessori Children's Academy,Downey,33.94731600834274,-118.146377406546,0.0
455,Calvary Chapel Christian,Downey,33.91523572450506,-118.11654756093948,0.0
456,Murphy Ranch Elementary School,Whittier,33.94746325,-117.98707725850889,0.0
457,La Serna High School,Whittier,33.954667,-117.999174,0.0
458,Granada Middle School,Whittier,33.924618949999996,-118.00273224423071,0.0
459,Leffingwell Elementary School,Whittier,33.93872315,-117.99478004947846,0.0
460,Ocean View Elementary School,Whittier,33.960055499999996,-118.01775575930962,0.0
461,Meadow Green Elementary School,Whittier,33.9212752,-117.98928872020834,0.0
462,Mill Elementary School,Whittier,34.0145371,-118.04186789384678,0.0
463,East Whittier Middle School,Whittier,33.95528725,-118.01549823032795,0.0
464,Evergreen Elementary School,Whittier,33.96391675,-118.04208368067651,0.0
465,Hillview Middle School,Whittier,33.93369115,-118.00772050479588,0.0
466,Mulberry Elementary School,Whittier,33.9450930456646,-118.0307467839028,0.0
467,Ada S. Nelson Elementary School,Whittier,33.971165305466556,-118.07523035838469,0.0
468,Rancho-Starbuck Intermediate School,Whittier,33.92004285,-117.97863219974235,0.0
469,Daniel Phelan Elementary School,Whittier,33.97961065,-118.07067707110048,0.0
470,California High School,Whittier,33.944311963673016,-118.02416991180452,0.0
471,Pioneer High School,Whittier,33.96913682466891,-118.07815354685087,0.0
472,Ceres Elementary School,Whittier,33.935951849999995,-118.02869957561963,0.0
473,Orchard Dale Elementary School,Whittier,33.93586105,-118.00713244864914,0.0
474,Scott Avenue Elementary School,Whittier,33.92655645,-118.00112195682104,0.0
475,Aeolian Elementary School,Whittier,33.96620247407944,-118.06963612738345,0.0
476,Wallen L. Andrews Elementary School,Whittier,,,
477,Katherine Edwards Middle School,Whittier,33.98288075,-118.06884954917055,0.0
478,Christian Sorensen Elementary School,Whittier,33.9782703,-118.05954612539365,0.0
479,Whittier High School,Whittier,33.97921041320545,-118.04403927053096,0.0
480,La Colima Elementary School,Whittier,33.928833350000005,-118.02062546293966,0.0
481,Jordan Elementary School,Whittier,33.93794965,-117.97986394276097,0.0
482,Longfellow Elementary School,Whittier,33.9879125,-118.05017533333333,0.0
483,Orange Grove Elementary School,Whittier,33.9960959,-118.0607388777081,0.0
484,West Whittier Elementary School,Whittier,33.9875074,-118.06844865946294,0.0
485,Laurel Elementary School,Whittier,33.955902800000004,-118.03637495610357,0.0
486,Carmela Elementary School,Whittier,33.930803600000004,-118.04772585803678,0.0
487,Loma Vista Elementary School,Whittier,,,
488,Howard J. Mckibben Elementary School,Whittier,33.937558100000004,-118.03796530269858,0.0
489,Walter F. Dexter Middle School,Whittier,33.991706,-118.05434679999999,0.0
490,Lou Henry Hoover Elementary School,Whittier,33.9846949,-118.02942555469643,0.0
491,Lydia Jackson Elementary School,Whittier,33.9677611,-118.03388868192863,0.0
492,Lake Marie Elementary School,Whittier,33.943060450000004,-118.04817942695482,0.0
493,Los Altos Elementary School,Whittier,33.91990215,-118.0325411235452,0.0
494,Richard L. Graves Middle School,Whittier,33.943060450000004,-118.04817942695482,0.0
495,The Broadoaks Childrens School,Whittier,,,
496,Whittier Christian School - Maybrook,Whittier,33.9272017852349,-117.97831765771812,0.0
497,Whittier Christian Schools - Satellite,Whittier,33.98222106373024,-118.04075375956113,0.0
498,Sierra Vista High (Alternative) School,Whittier,33.9553097,-118.0407584,0.0
499,Remnant Christian School,Whittier,33.97438090909091,-118.03254286363637,0.0
500,East Whittier Umc Preschool,Whittier,33.945565775510204,-118.00548704081633,0.0
501,Broadoaks School Of Whittier College,Whittier,33.980202757135004,-118.0308103383108,0.0
502,Family Life Center Christian Academy,Whittier,33.97844121600463,-118.07553537313333,0.0
503,Joyland Nursery School and Kindergarten,Whittier,33.9845112,-118.0326689,0.0
504,Lad N Lassie Preschool,Whittier,33.986257816326535,-118.04182687755102,0.0
505,Bumble Bee Christian Learning Center,Whittier,33.94839105867283,-117.97403676644903,0.0
507,Tri-Cities Rop School,Whittier,33.96913682466891,-118.07815354685087,0.0
508,Carden Whittier Private School,Whittier,33.927325627629536,-117.98836264209048,0.0
509,Mulberry Tree Preschool,Whittier,33.96120415286109,-118.02663555611683,0.0
510,Shepherd Of The Hills Pre-School,Whittier,33.95002258274631,-118.00487904076543,0.0
511,B'nai Ha Aliyah - Children Of Ascent Academy,Whittier,33.97535178396605,-118.06026694177858,0.0
512,Painter Avenue Christian,Whittier,,,
513,Solid Faith Christian School,Whittier,33.99803764647002,-118.0688419766475,0.0
514,Walker Academy,Whittier,,,
515,Calvary Chapel Christian School Of Whittier,Whittier,33.98280934596074,-118.03940634550784,0.0
516,Primanti Montessori School - Whittier,Whittier,,,
517,Victory Outreach Children's Learning Center,Whittier,33.980627064337966,-118.03958566177863,0.0
518,Salvation Army Pre-School,Whittier,33.9683189407302,-118.05596830048091,0.0
519,Salvation Army Sa-Santa Fe Spg,Whittier,33.9683189407302,-118.05596830048091,0.0
520,Kids & Blocks,Whittier,33.992399,-118.05846028571429,0.0
521,Hope Lutheran Pre-School,Whittier,,,
522,Santa Fe Kid Company,Whittier,33.9696834,-118.0611376,0.0
523,Carmela Children's Center,Whittier,33.9282199,-118.04738833204911,0.0
524,St. Andrew Lutheran Pre-School,Whittier,33.92837371243877,-118.0187526342561,0.0
525,Whittier Village CHLDRN's Center,Whittier,33.98079710204082,-118.03465548979591,0.0
526,Mulberry Tree Pre-School,Whittier,33.96120415286109,-118.02663555611683,0.0
527,E Whittier Presbyterian Pre-School,Whittier,33.96163507692307,-118.02244165384614,0.0
528,YMCA School Age-Ceres,Whittier,33.940913550000005,-117.99432856956403,0.0
529,Rio Hondo Pre-School Lab,Whittier,34.0183853,-118.0338542,0.0
530,Charo Child Development Center,Whittier,33.99587485,-118.06543829544256,0.0
531,Whittier Presbyterian Nursery School,Whittier,33.98693004987263,-118.05672063530062,0.0
532,Ready Set Grow,Whittier,33.98214788888889,-118.03605743434343,0.0
533,Brethen Pre-School,Whittier,33.970953,-118.07564,0.0
534,College Avenue Da C,Whittier,33.96404654,-118.02749378,0.0
535,E Whittier Christian Pre-School,Whittier,33.94333815889634,-118.02671012874875,0.0
536,Children's Center,Whittier,,,
537,Whittier KinderCare,Whittier,33.936738451467775,-118.00072655066288,0.0
538,Whittier Area Community Day School,Whittier,33.99587485,-118.06543829544256,0.0
539,Whittier Independent Study,Whittier,33.99587485,-118.06543829544256,0.0
540,El Camino High (Continuation) School,Whittier,33.92111075,-118.01943753483413,0.0
541,Brighter Beginnings in Child Care,Whittier,,,
542,Faith Lutheran Church School,Whittier,33.94339965114138,-118.02614044758568,0.0
543,Carmela Head Start,Whittier,33.92344112244898,-118.04189802040817,0.0
544,West Whittier Head Start,Whittier,33.9875074,-118.06844865946294,0.0
545,E Whittier Ymca Dcc,Whittier,33.940913550000005,-117.99432856956403,0.0
546,Options State Pre-Sch-Laurel,Whittier,33.95485088895725,-118.03555263668439,0.0
547,Victory Outreach Children's Lc,Whittier,33.980627064337966,-118.03958566177863,0.0
548,Belaire Little People Pre-School,Whittier,,,
549,Lesten Call,Whittier,33.9482713,-118.0278587,0.0
550,Lowell Ymca School Age Cc Site,Whittier,33.927325627629536,-117.98836264209048,0.0
551,Magnolia Head Start,Whittier,33.988174,-118.052339,0.0
552,Scott Head Start,Whittier,33.97412118040126,-118.06208720203551,0.0
553,Gonzalez Head Start,Whittier,33.95065724266605,-118.00777325233146,0.0
554,Moreno Head Start,Whittier,,,
555,Frontier High (Continuation) School,Whittier,33.9553097,-118.0407584,0.0
556,Whittier Montessori School,Whittier,,,
557,Keystone Montessori Preschool Whittier,Whittier,33.97793289363901,-118.03491834082017,0.0
558,SHEPHERD CENTER PRE SCHOOL,Whittier,33.95002258274631,-118.00487904076543,0.0
560,Santa Fe Kids Company of California,Whittier,33.9696834,-118.0611376,0.0
561,St. Gregory The Great,Whittier,33.93250816669799,-118.03552116097512,0.0
562,St. Bruno Parish School,Whittier,33.938234,-117.99687449999999,0.0
563,St. Mary Of The Assumption Elementary School,Whittier,33.9768529967752,-118.04194925783636,0.0
564,Whittier Friends School,Whittier,33.9806222885906,-118.03490030872483,0.0
565,Oralingua School North Whittier,Whittier,33.97793289363901,-118.03491834082017,0.0
566,Faith Lutheran Church & School,Whittier,33.94339965114138,-118.02614044758568,0.0
567,Trinity Lutheran School,Whittier,33.991705,-118.051503,0.0
568,Brethren Christian Schools Pk-8,Whittier,33.970953,-118.07564,0.0
569,Hadley,Whittier,33.982837571428576,-118.05224142857142,0.0
570,Primanti Montessori School,Whittier,33.93356710218434,-117.976623,0.0
571,Whittier Adventist Elm School,Whittier,33.956041323869435,-118.02222792839719,0.0
572,Whittier Christian Schools-Newlin,Whittier,33.98222106373024,-118.04075375956113,0.0
573,Plymouth Christian School,Whittier,33.98874838331883,-118.04881791177394,0.0
574,Childrens Academy,Whittier,,,
575,Palm View Christian School,Whittier,33.976843,-118.053952,0.0
576,Wonder World Pre-School Ii,Whittier,,,
577,Los Alamitos High School,LosAlamitos,33.81219383853236,-118.07199567916237,0.0
578,Rossmoor Elementary School,LosAlamitos,33.792975999999996,-118.0763986,0.0
579,Francis Hopkinson Elementary School,LosAlamitos,33.780993249999995,-118.08839129969797,0.0
580,Richard Henry Lee Elementary School,LosAlamitos,33.79672265,-118.0817713,0.0
581,Oak Middle School,LosAlamitos,33.806952538337086,-118.07583081833324,0.0
582,Jack L. Weaver Elementary School,LosAlamitos,33.790238900000006,-118.0845631,0.0
583,Los Alamitos Elementary School,LosAlamitos,33.80365881844577,-118.063101,0.0
584,Sharon Christa Mcauliffe Middle School,LosAlamitos,33.8130355,-118.06285995138164,0.0
585,Montessori Greenhouse Schools,LosAlamitos,33.8008215,-118.0628240039915,0.0
586,Belmont Shores Children's Center,LosAlamitos,33.8020736,-118.0599589,0.0
587,Acme Academy,LosAlamitos,33.8019001,-118.05291928051733,0.0
588,Cerritos Learning Tree Pre-School,LosAlamitos,33.8020736,-118.0599589,0.0
589,Los Alamitos Child Development Center,LosAlamitos,33.790238900000006,-118.0845631,0.0
590,Lil Cottonwood Pre-School,LosAlamitos,,,
591,Mayflower Pre-School,LosAlamitos,33.80323299663762,-118.06135390035877,0.0
592,Lil Cottonwd Playgroup,LosAlamitos,,,
593,Precious Life Infant Dc,LosAlamitos,,,
594,Belmont Shore Children's Center,LosAlamitos,33.8020736,-118.0599589,0.0
595,Little Lamb Christian Cc,LosAlamitos,33.8015287,-118.06301523300411,0.0
596,St. Hedwig Elementary School,LosAlamitos,33.7958183,-118.0749094,0.0
597,Oxford Academy,Cypress,33.82227465,-118.0425419592904,0.0
598,Cypress High School,Cypress,33.819542469387756,-118.028031,0.0
599,Margaret Landell Elementary School,Cypress,33.81976857832428,-118.05452721746526,0.0
600,Juliet Morris Elementary School,Cypress,33.8231774,-118.034733,0.0
601,Lexington Junior High School,Cypress,33.8251387,-118.05679923732225,0.0
602,A. E. Arnold Elementary School,Cypress,33.824704590405915,-118.05460224914582,0.0
603,Frank Vessels Elementary School,Cypress,33.8123395,-118.0313208,0.0
604,Clara J. King Elementary School,Cypress,33.8357666,-118.04503035747678,0.0
605,Alton School,Cypress,33.8135917,-118.03869335015236,0.0
606,Montessori Children's House,Cypress,33.84202265,-118.05607917288786,0.0
607,Wisdom Mission School,Cypress,33.82811831428572,-118.03445497142857,0.0
608,Carousel Pre-School & Dcc,Cypress,33.8118466,-118.03132629999999,0.0
609,A Child's Adventure Preschool & Day Care Center,Cypress,33.814534699999996,-118.05416334501521,0.0
610,Oc Kids Day Care,Cypress,33.81442804005038,-118.03841357257288,0.0
611,Cypress Early Learning Center,Cypress,33.810608349999995,-118.053718136182,0.0
612,Child's Adventure Day Care,Cypress,33.8143257,-118.0528731140317,0.0
613,Little School Of The West,Cypress,33.81067545,-118.03799069862944,0.0
614,Carousel Pre-School & Day Care Ct,Cypress,33.8118466,-118.03132629999999,0.0
615,Abc Development Pre-School 5,Cypress,33.8367217,-118.04472609999999,0.0
616,ABC Developmental Pre-School,Cypress,33.824704590405915,-118.05460224914582,0.0
617,ABC Development Pre-School 3,Cypress,33.8231774,-118.034733,0.0
618,Abc Development Pre-School 1,Cypress,33.82811745714286,-118.03449868571428,0.0
619,Cypress Park Community Church's Little School Of The West,Cypress,33.81067545,-118.03799069862944,0.0
620,Del Sol School,Cypress,33.8135917,-118.03869335015236,0.0
621,Tutor Time Child Care & Lc,Cypress,33.80807215420836,-118.03054738022664,0.0
622,Abc Development Pre-School 4,Cypress,33.82767391358155,-118.05617525283057,0.0
623,Abc Development Pre-School 3,Cypress,33.8231774,-118.034733,0.0
624,Stepping Stones Learning Center,Cypress,33.8205956,-118.02457744491548,0.0
625,Miracle Land Preschool,Cypress,33.8109723,-118.0565392117718,0.0
626,Funshine Christian Preschool,Cypress,33.8102262,-118.0387666,0.0
627,Miracle Land Child Development Center,Cypress,33.8109723,-118.0565392117718,0.0
628,St. Irenaeus Parish School,Cypress,33.82833,-118.041389,0.0
629,Calvary Chapel Christian School Of Cypre,Cypress,33.83132045,-118.04199320746405,0.0
630,Cypress Montessori Academy,Cypress,33.83709895,-118.04707197888652,0.0
631,Grace Christian School Of Cypress,Cypress,33.8143257,-118.0528731140317,0.0
632,Santa Fe High School,SantaFeSprings,33.94012237309031,-118.09086430219068,0.0
633,Lake Center Middle,SantaFeSprings,33.93781325,-118.08320213071275,0.0
634,Jersey Avenue Elementary School,SantaFeSprings,33.9533836,-118.0815546634104,0.0
635,Rancho Santa Gertrudes Elementary School,SantaFeSprings,33.95533145,-118.0807425897953,0.0
636,Lakeview Elementary School,SantaFeSprings,33.94343155,-118.0878123848368,0.0
637,Santa Fe Springs Christian School,SantaFeSprings,33.936680571428575,-118.09003381632652,0.0
638,Family Center,SantaFeSprings,33.94143583160852,-118.07555562561407,0.0
639,Bloomfield Center Day Care,SantaFeSprings,,,
640,Plaza de la Raza Head Start Jersey,SantaFeSprings,33.9443622,-118.0878443,0.0
641,Kidzone Christian Pre-School,SantaFeSprings,,,
642,Rancho Head Start,SantaFeSprings,33.95583337346098,-118.07973096414138,0.0
643,Lakeview Child Care Center-Santa Fe Spring,SantaFeSprings,33.946318414687,-118.0839516729738,0.0
644,St Pius X Parish School,SantaFeSprings,33.934384290887095,-118.081652,0.0
645,St. Pius X Parish School,SantaFeSprings,33.934384290887095,-118.081652,0.0
646,St. Paul High School,SantaFeSprings,33.95112903800539,-118.05192487502796,0.0
